Url;Size;YardSize;Price;District;Floor;TotalFloors;Type;BuildingType;Year
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d162073153916486&slink=7ycsx6&f1=3;150;0;445000;град София, Център;4;5;4-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159238080993762&slink=7ycsx6&f1=3;150;0;500000;град София, Център;2;6;4-СТАЕН;Тухла;1935
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164414351962453&slink=7ycsx6&f1=3;150;0;525000;град София, Център;1;6;4-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164856383473382&slink=7ycsx6&f1=3;150;0;535000;град София, Център;3;6;4-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e164847500392785&slink=7ycsx6&f1=3;150;0;280000;град София, Кръстова вада;5;6;МНОГОСТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e160274992009932&slink=7ycsx6&f1=3;150;0;280000;град София, Лозенец;2;3;МНОГОСТАЕН;Тухла;1990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e161003522399788&slink=7ycsx6&f1=3;150;0;368709;град София, Младост 2;8;8;МНОГОСТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e163248121998652&slink=7ycsx6&f1=3;150;0;195000;град София, Света Троица;3;3;МНОГОСТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e164735219433870&slink=7ycsx6&f1=3;150;0;250000;град София, Света Троица;3;3;МНОГОСТАЕН;Тухла;1940
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e165044385580391&slink=7ycsx6&f1=3;150;0;295000;град София, Симеоново;2;5;МНОГОСТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e164724728895357&slink=7ycsx6&f1=3;150;0;319990;град София, Хиподрума;2;7;МНОГОСТАЕН;Тухла;1978
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e164905895551272&slink=7ycsx6&f1=3;150;0;390000;град София, Център;1;4;МНОГОСТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e163999938767538&slink=7ycsx6&f1=3;150;0;418000;град София, Център;3;5;МНОГОСТАЕН;Тухла;1940
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e164414561975995&slink=7ycsx6&f1=3;150;0;525000;град София, Център;1;6;МНОГОСТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f163601906557923&slink=7ycsx6&f1=3;150;0;154500;град София, гр. Банкя;0;0;МЕЗОНЕТ;Тухла;2000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f164806865014157&slink=7ycsx6&f1=3;150;0;249900;град София, Манастирски ливади;6;7;МЕЗОНЕТ;Тухла;2000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f163696390517313&slink=7ycsx6&f1=3;150;0;133200;град София, Надежда 2;8;9;МЕЗОНЕТ;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f145477758925900&slink=7ycsx6&f1=3;150;0;219000;град София, Надежда 2;3;4;МЕЗОНЕТ;Тухла;2009
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f164251031122632&slink=7ycsx6&f1=3;150;0;245000;град София, Редута;5;6;МЕЗОНЕТ;Тухла;2008
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f164918549529113&slink=7ycsx6&f1=3;150;0;120000;град София, Център;4;5;МЕЗОНЕТ;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164501220920445&slink=7ycsyw&f1=1;151;0;245000;град София, Бъкстон;6;6;3-СТАЕН;Тухла;2012
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164551927862147&slink=7ycsyw&f1=1;151;0;245000;град София, Красно село;6;6;3-СТАЕН;Тухла;2012
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164977099865171&slink=7ycsyw&f1=1;151;0;179000;град София, Надежда 3;7;7;3-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163913255393271&slink=7ycsyw&f1=1;151;0;250000;град София, Света Троица;3;4;4-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164543203888823&slink=7ycsyw&f1=1;151;0;245000;град София, Павлово;6;6;3-СТАЕН;Тухла;2012
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164561165205101&slink=7ycsyw&f1=1;151;0;255000;град София, Борово;2;7;4-СТАЕН;Тухла;2006
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e164189872219236&slink=7ycsyw&f1=1;151;0;230939;град София, Красно село;4;5;МНОГОСТАЕН;Тухла;1980
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163050467794337&slink=7ycsyw&f1=1;151;0;239000;град София, Витоша;4;4;3-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164457912643339&slink=7ycsyw&f1=1;151;0;230940;град София, Красно село;4;5;3-СТАЕН;Тухла;1960
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163956283762147&slink=7ycsyw&f1=1;151;0;256600;град София, Красно село;4;5;3-СТАЕН;Тухла;1980
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164423685371301&slink=7ycsyw&f1=1;151;0;349990;град София, Лозенец;7;8;3-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164094527404776&slink=7ycsyw&f1=1;151;0;181620;град София, Манастирски ливади;4;7;3-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164145699616851&slink=7ycsyw&f1=1;151;0;189999;град София, Манастирски ливади;4;6;3-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c161598927094346&slink=7ycsyw&f1=1;151;0;156000;град София, Овча купел;5;5;3-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164088361986090&slink=7ycsyw&f1=1;151;0;201880;град София, Студентски град;6;6;3-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160138751731005&slink=7ycsyw&f1=1;151;0;203500;град София, Студентски град;6;6;3-СТАЕН;Тухла;2020
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164884119631967&slink=7ycsyw&f1=1;151;0;204000;град София, Студентски град;6;6;3-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164269318648937&slink=7ycsyw&f1=1;151;0;209617;град София, Студентски град;6;6;3-СТАЕН;Тухла;2020
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163956365719156&slink=7ycsyw&f1=1;151;0;256600;град София, Белите брези;4;5;4-СТАЕН;Тухла;1980
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164457945978823&slink=7ycsyw&f1=1;151;0;230940;град София, Красно село;4;5;4-СТАЕН;Тухла;1960
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164180474851483&slink=7ycsyw&f1=1;151;0;250000;град София, Красно село;4;5;4-СТАЕН;Тухла;1980
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164940156620751&slink=7ycsyw&f1=1;151;0;280000;град София, Кръстова вада;5;6;4-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164423697321905&slink=7ycsyw&f1=1;151;0;349990;град София, Лозенец;7;8;4-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164967753684878&slink=7ycsyw&f1=1;151;0;211104;град София, Малинова долина;1;5;4-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163428247623662&slink=7ycsyw&f1=1;151;0;230000;град София, Малинова долина;3;6;4-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164457835677151&slink=7ycsyw&f1=1;151;0;163100;град София, Овча купел;3;6;4-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164468695226827&slink=7ycsyw&f1=1;151;0;255221;град София, Полигона;6;7;4-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164967754870991&slink=7ycsyw&f1=1;151;0;211104;град София, Симеоново;1;5;4-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e164008986316945&slink=7ycsyw&f1=1;151;0;230940;град София, Белите брези;4;5;МНОГОСТАЕН;Тухла;1980
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e163947419507519&slink=7ycsyw&f1=1;151;0;230940;град София, Белите брези;4;4;МНОГОСТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e163894787497543&slink=7ycsyw&f1=1;151;0;230940;град София, Красно село;4;5;МНОГОСТАЕН;Тухла;1980
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e165001969659213&slink=7ycsyw&f1=1;151;0;230940;град София, Красно село;4;5;МНОГОСТАЕН;Тухла;1980
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e164947114298571&slink=7ycsyw&f1=1;151;0;230940;град София, Красно село;4;5;МНОГОСТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e164336887377812&slink=7ycsyw&f1=1;151;0;230940;град София, Красно село;4;5;МНОГОСТАЕН;Тухла;1980
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e163965758906118&slink=7ycsyw&f1=1;151;0;230940;град София, Красно село;4;6;МНОГОСТАЕН;Тухла;1980
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165088311860068&slink=7ycszk&f1=1;152;0;320000;град София, Зона Б-5;9;9;3-СТАЕН;Тухла;2018
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164940196084665&slink=7ycszk&f1=1;152;0;320000;град София, Зона Б-19;9;9;4-СТАЕН;Тухла;2018
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165002411925123&slink=7ycszk&f1=1;152;0;270000;град София, Овча купел;5;6;4-СТАЕН;Тухла;2019
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165002421673755&slink=7ycszk&f1=1;152;0;270000;град София, Павлово;5;6;4-СТАЕН;Тухла;2019
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f160562740853035&slink=7ycszk&f1=1;152;0;226600;град София, Кръстова вада;3;4;МЕЗОНЕТ;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163879523240775&slink=7ycszk&f1=1;152;0;224826;град София, Бояна;1;3;3-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165054178788615&slink=7ycszk&f1=1;152;0;280000;град София, Витоша;1;5;3-СТАЕН;Тухла;2011
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165054225621600&slink=7ycszk&f1=1;152;0;280000;град София, Студентски град;1;5;3-СТАЕН;Тухла;2011
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e165003969249821&slink=7ycszk&f1=1;152;0;260000;град София, Павлово;5;6;МНОГОСТАЕН;Тухла;2019
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164682711962992&slink=7ycszk&f1=1;152;0;220661;град София, Бояна;3;3;3-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164157544190865&slink=7ycszk&f1=1;152;0;247635;град София, Бояна;1;3;3-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163908188456800&slink=7ycszk&f1=1;152;0;328576;град София, Бояна;4;4;3-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163707579881974&slink=7ycszk&f1=1;152;0;222957;град София, Кръстова вада;6;8;3-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164335222961767&slink=7ycszk&f1=1;152;0;249712;град София, Кръстова вада;6;8;3-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164424791022873&slink=7ycszk&f1=1;152;0;216200;град София, Манастирски ливади;5;5;3-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164182451131103&slink=7ycszk&f1=1;152;0;156000;град София, Овча купел;6;6;3-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163906719741100&slink=7ycszk&f1=1;152;0;192600;град София, Симеоново;6;6;3-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164571317728732&slink=7ycszk&f1=1;152;0;345000;град София, Стрелбище;3;7;3-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163369535899922&slink=7ycszk&f1=1;152;0;273000;град София, Лагера;3;6;4-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164994090022185&slink=7ycszk&f1=1;152;0;265000;град София, Овча купел;5;5;4-СТАЕН;Тухла;2019
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165002135082959&slink=7ycszk&f1=1;152;0;270000;град София, Овча купел;5;6;4-СТАЕН;Тухла;2019
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d161873723848852&slink=7ycszk&f1=1;152;0;191000;град София, Овча купел 1;4;5;4-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163291734763831&slink=7ycszk&f1=1;152;0;191000;град София, Овча купел 1;4;5;4-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165027481639036&slink=7ycszk&f1=1;152;0;259990;град София, Павлово;5;6;4-СТАЕН;Тухла;2019
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164994016972861&slink=7ycszk&f1=1;152;0;259990;град София, Павлово;5;6;4-СТАЕН;Тухла;2019
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164993509933237&slink=7ycszk&f1=1;152;0;259990;град София, Павлово;5;6;4-СТАЕН;Тухла;2019
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164993065934719&slink=7ycszk&f1=1;152;0;259990;град София, Павлово;5;6;4-СТАЕН;Тухла;2019
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165002782670682&slink=7ycszk&f1=1;152;0;260000;град София, Павлово;5;6;4-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165027922226864&slink=7ycszk&f1=1;152;0;265000;град София, Павлово;5;6;4-СТАЕН;Тухла;2019
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d161788605245356&slink=7ycszk&f1=1;152;0;229425;град София, Център;9;10;4-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e164994028946851&slink=7ycszk&f1=1;152;0;259990;град София, Павлово;5;6;МНОГОСТАЕН;Тухла;2019
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e164206973420604&slink=7ycszk&f1=1;152;0;247500;град София, Център;0;0;МНОГОСТАЕН;Тухла;1962
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e164569962739485&slink=7ycszk&f1=1;152;0;575000;град София, Център;2;3;МНОГОСТАЕН;Тухла;1942
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e164560408003610&slink=7ycszk&f1=1;152;0;575000;град София, Център;2;4;МНОГОСТАЕН;Тухла;1940
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f159531581436263&slink=7ycszk&f1=1;152;0;226600;град София, Кръстова вада;3;4;МЕЗОНЕТ;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f164976038938454&slink=7ycszk&f1=1;152;0;191000;град София, Овча купел;4;5;МЕЗОНЕТ;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f163423933302140&slink=7ycszk&f1=1;152;0;191000;град София, Овча купел 1;4;5;МЕЗОНЕТ;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164328678463329&slink=7yct0b&f1=1;153;0;192900;град София, Бояна;1;3;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164665364043718&slink=7yct0b&f1=1;153;0;200000;град София, Борово;5;6;3-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164266101977999&slink=7yct0b&f1=1;153;0;221350;град София, Бояна;1;4;3-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163880094786857&slink=7yct0b&f1=1;153;0;221352;град София, Бояна;1;3;3-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c161227639494989&slink=7yct0b&f1=1;153;0;229500;град София, Горна баня;3;6;3-СТАЕН;Тухла;2010
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c161185267991550&slink=7yct0b&f1=1;153;0;230000;град София, Горна баня;3;6;3-СТАЕН;Тухла;2010
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164561098172253&slink=7yct0b&f1=1;153;0;255700;град София, Драгалевци;1;4;3-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c161227299438262&slink=7yct0b&f1=1;153;0;229500;град София, Карпузица;3;6;3-СТАЕН;Тухла;2010
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162264228310996&slink=7yct0b&f1=1;153;0;193000;град София, Кръстова вада;3;5;3-СТАЕН;Тухла;2020
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165045140947094&slink=7yct0b&f1=1;153;0;226600;град София, Кръстова вада;3;4;3-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159428108172396&slink=7yct0b&f1=1;153;0;226600;град София, Кръстова вада;3;5;3-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160164593532354&slink=7yct0b&f1=1;153;0;226600;град София, Кръстова вада;4;4;3-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164362502735321&slink=7yct0b&f1=1;153;0;267247;град София, Кръстова вада;7;14;3-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158592944533726&slink=7yct0b&f1=1;153;0;267500;град София, Кръстова вада;6;8;3-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157667185394334&slink=7yct0b&f1=1;153;0;267548;град София, Кръстова вада;6;8;3-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162358026983653&slink=7yct0b&f1=1;153;0;267600;град София, Кръстова вада;6;8;3-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164873138236233&slink=7yct0b&f1=1;153;0;0;град София, Кръстова вада;6;8;3-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164743131479150&slink=7yct0b&f1=1;153;0;399000;град София, Лозенец;5;8;3-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163895490856332&slink=7yct0b&f1=1;153;0;221352;град София, м-т Гърдова глава;1;4;3-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163829203272168&slink=7yct0b&f1=1;153;0;206750;град София, Малинова долина;5;5;3-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164699456498453&slink=7yct0b&f1=1;153;0;216390;град София, Малинова долина;5;5;3-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164942953322368&slink=7yct0b&f1=1;153;0;257057;град София, Манастирски ливади;5;9;3-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163767376273361&slink=7yct0b&f1=1;153;0;0;град София, Овча купел;6;6;3-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164993761170119&slink=7yct0b&f1=1;153;0;244707;град София, Полигона;6;10;3-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163713814296669&slink=7yct0b&f1=1;153;0;183000;град София, Симеоново;6;6;3-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163784746946653&slink=7yct0b&f1=1;153;0;275000;град София, Симеоново;4;4;3-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165028626583548&slink=7yct0b&f1=1;153;0;213598;град София, Витоша;2;5;4-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163958112546878&slink=7yct0b&f1=1;153;0;213598;град София, Витоша;1;4;4-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164521836805005&slink=7yct0b&f1=1;153;0;250000;град София, Малинова долина;0;0;4-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d162246391477485&slink=7yct0b&f1=1;153;0;196480;град София, Овча купел;4;4;4-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d157968365485468&slink=7yct0b&f1=1;153;0;187612;град София, Павлово;8;8;4-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d157987928995186&slink=7yct0b&f1=1;153;0;229000;град София, Павлово;8;9;4-СТАЕН;Тухла;2020
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164845708911191&slink=7yct0b&f1=1;153;0;216989;град София, Света Троица;4;8;4-СТАЕН;ЕПК;1996
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d162633744104864&slink=7yct0b&f1=1;153;0;229515;град София, Център;9;10;4-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163784706453130&slink=7yct0b&f1=1;153;0;244816;град София, Център;9;10;4-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e164552274294026&slink=7yct0b&f1=1;153;0;221000;град София, Бъкстон;8;9;МНОГОСТАЕН;Тухла;2020
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e163939966350351&slink=7yct0b&f1=1;153;0;213598;град София, Витоша;2;5;МНОГОСТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f162609513542186&slink=7yct0b&f1=1;153;0;200000;град София, Гоце Делчев;6;7;МЕЗОНЕТ;Тухла;2008
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f162928514018344&slink=7yct0b&f1=1;153;0;244816;град София, Илинден;9;10;МЕЗОНЕТ;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f163947307354340&slink=7yct0b&f1=1;153;0;226600;град София, Кръстова вада;3;4;МЕЗОНЕТ;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f161960994728634&slink=7yct0b&f1=2;153;0;226600;град София, Кръстова вада;3;5;МЕЗОНЕТ;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f163635804791343&slink=7yct0b&f1=2;153;0;226600;град София, Кръстова вада;4;5;МЕЗОНЕТ;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f163767340233852&slink=7yct0b&f1=2;153;0;0;град София, Овча купел 1;6;6;МЕЗОНЕТ;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f163593735918079&slink=7yct0b&f1=2;153;0;229515;град София, Център;9;9;МЕЗОНЕТ;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1h140466673288002&slink=7yct0b&f1=2;153;0;0;град София, Овча купел 2;7;7;АТЕЛИЕ, ТАВАН;Тухла;2018
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164295268993733&slink=7yct0z&f1=1;154;0;177284;град София, Банишора;6;7;4-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e164650882394777&slink=7yct0z&f1=1;154;0;216970;град София, Света Троица;4;8;МНОГОСТАЕН;ЕПК;1996
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163767025933953&slink=7yct0z&f1=1;154;0;280590;град София, Младост 2;7;8;4-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164258665914335&slink=7yct0z&f1=1;154;0;144943;град София, Овча купел;1;6;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165047110451747&slink=7yct0z&f1=1;154;0;540000;град София, Бояна;2;5;3-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164431486251662&slink=7yct0z&f1=1;154;0;164200;град София, Гоце Делчев;1;6;3-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162832566338379&slink=7yct0z&f1=1;154;0;424990;град София, Изток;6;8;3-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c161779590903229&slink=7yct0z&f1=1;154;0;425000;град София, Изток;6;7;3-СТАЕН;Тухла;2006
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163951123092936&slink=7yct0z&f1=1;154;0;509940;град София, Изток;6;7;3-СТАЕН;Тухла;2012
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164966043172346&slink=7yct0z&f1=1;154;0;267247;град София, Кръстова вада;8;8;3-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165028136586729&slink=7yct0z&f1=1;154;0;206750;град София, Малинова долина;6;6;3-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164993061527191&slink=7yct0z&f1=1;154;0;217730;град София, Малинова долина;1;5;3-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164094405850949&slink=7yct0z&f1=1;154;0;176836;град София, Манастирски ливади;3;7;3-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164966284661302&slink=7yct0z&f1=1;154;0;163600;град София, Младост 4;3;9;3-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163576386364647&slink=7yct0z&f1=1;154;0;250000;град София, Симеоново;1;4;3-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165028151375517&slink=7yct0z&f1=1;154;0;206750;град София, Студентски град;6;6;3-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160250342333131&slink=7yct0z&f1=1;154;0;444000;град София, Център;2;7;3-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164730112043070&slink=7yct0z&f1=1;154;0;169600;град София, Банишора;6;7;4-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163964699106034&slink=7yct0z&f1=1;154;0;398900;град София, Изгрев;6;7;4-СТАЕН;Тухла;2022
